year,areakm,municipality,geocode_ibge,state
2020,0.07730785146296187,Presidente Vargas,2109304,Maranhão
2021,0.2914929741188065,Presidente Vargas,2109304,Maranhão
2022,0,Presidente Vargas,2109304,Maranhão
2023,0.30433025041009754,Presidente Vargas,2109304,Maranhão
2024,0.04931440156074357,Presidente Vargas,2109304,Maranhão
2007,13.676005447317985,Raposa,2109452,Maranhão
2008,0.14527998683143378,Raposa,2109452,Maranhão
2009,0,Raposa,2109452,Maranhão
2010,0,Raposa,2109452,Maranhão
2011,0,Raposa,2109452,Maranhão
2012,0.06776873813361149,Raposa,2109452,Maranhão
2013,0.09433015704925657,Raposa,2109452,Maranhão
2014,0.07990824547628822,Raposa,2109452,Maranhão
2015,0,Raposa,2109452,Maranhão
2016,0,Raposa,2109452,Maranhão
2017,0,Raposa,2109452,Maranhão
2018,0,Raposa,2109452,Maranhão
2019,0,Raposa,2109452,Maranhão
2020,0.035324735746333616,Raposa,2109452,Maranhão
2021,0,Raposa,2109452,Maranhão
2022,0,Raposa,2109452,Maranhão
2023,0,Raposa,2109452,Maranhão
2024,0,Raposa,2109452,Maranhão
2007,0,Riachão,2109502,Maranhão
2008,0,Riachão,2109502,Maranhão
2009,0,Riachão,2109502,Maranhão
2010,0,Riachão,2109502,Maranhão
2011,0,Riachão,2109502,Maranhão
2012,0,Riachão,2109502,Maranhão
2013,0,Riachão,2109502,Maranhão
2014,0,Riachão,2109502,Maranhão
2015,0,Riachão,2109502,Maranhão
2016,0,Riachão,2109502,Maranhão
2017,0,Riachão,2109502,Maranhão
2018,0,Riachão,2109502,Maranhão
2019,0,Riachão,2109502,Maranhão
2020,0,Riachão,2109502,Maranhão
2021,0,Riachão,2109502,Maranhão
2022,0,Riachão,2109502,Maranhão
2023,0,Riachão,2109502,Maranhão
2024,0,Riachão,2109502,Maranhão
2007,428.94819333044353,Ribamar Fiquene,2109551,Maranhão
2008,1.182743705167246,Ribamar Fiquene,2109551,Maranhão
2009,0.46200874096569927,Ribamar Fiquene,2109551,Maranhão
2010,0.8534395513699692,Ribamar Fiquene,2109551,Maranhão
2011,0.4432702642391488,Ribamar Fiquene,2109551,Maranhão
2012,0.5246219580231624,Ribamar Fiquene,2109551,Maranhão
2013,0.2329906055077191,Ribamar Fiquene,2109551,Maranhão
2014,0.18085942762289609,Ribamar Fiquene,2109551,Maranhão
2015,0.09519887813613574,Ribamar Fiquene,2109551,Maranhão
2016,6.3172781661149555,Ribamar Fiquene,2109551,Maranhão
2017,1.2802239114660088,Ribamar Fiquene,2109551,Maranhão
2018,0.3803655628567254,Ribamar Fiquene,2109551,Maranhão
2019,0.39361191762355807,Ribamar Fiquene,2109551,Maranhão
2020,0.23524163775172302,Ribamar Fiquene,2109551,Maranhão
2021,0.3517452455970886,Ribamar Fiquene,2109551,Maranhão
2022,1.4412596307281813,Ribamar Fiquene,2109551,Maranhão
2023,0.2842186602025607,Ribamar Fiquene,2109551,Maranhão
2024,0,Ribamar Fiquene,2109551,Maranhão
2007,72.3607817360594,Rosário,2109601,Maranhão
2008,12.158937145261437,Rosário,2109601,Maranhão
2009,0.09415562809434638,Rosário,2109601,Maranhão
2010,3.4544362228801924,Rosário,2109601,Maranhão
2011,2.4770216808533143,Rosário,2109601,Maranhão
2012,1.0854611604013147,Rosário,2109601,Maranhão
2013,2.498252593350994,Rosário,2109601,Maranhão
2014,1.2123498436174764,Rosário,2109601,Maranhão
2015,0.8978183815681605,Rosário,2109601,Maranhão
2016,0.07404089752967026,Rosário,2109601,Maranhão
2017,0.38651108727363354,Rosário,2109601,Maranhão
2018,1.1468765389121638,Rosário,2109601,Maranhão
2019,0.09306498060676126,Rosário,2109601,Maranhão
2020,1.911932469818796,Rosário,2109601,Maranhão
2021,0.6331732536289343,Rosário,2109601,Maranhão
2022,0.2677428427834989,Rosário,2109601,Maranhão
2023,0.9272872694381011,Rosário,2109601,Maranhão
2024,0.19055576159532578,Rosário,2109601,Maranhão
2007,0,Sambaíba,2109700,Maranhão
2008,0,Sambaíba,2109700,Maranhão
2009,0,Sambaíba,2109700,Maranhão
2010,0,Sambaíba,2109700,Maranhão
2011,0,Sambaíba,2109700,Maranhão
2012,0,Sambaíba,2109700,Maranhão
2013,0,Sambaíba,2109700,Maranhão
2014,0,Sambaíba,2109700,Maranhão
2015,0,Sambaíba,2109700,Maranhão
2016,0,Sambaíba,2109700,Maranhão
2017,0,Sambaíba,2109700,Maranhão
2018,0,Sambaíba,2109700,Maranhão
2019,0,Sambaíba,2109700,Maranhão
2020,0,Sambaíba,2109700,Maranhão
2021,0,Sambaíba,2109700,Maranhão
2022,0,Sambaíba,2109700,Maranhão
2023,0,Sambaíba,2109700,Maranhão
2024,0,Sambaíba,2109700,Maranhão
2007,79.80514898653121,Santa Filomena do Maranhão,2109759,Maranhão
2008,2.649891608590201,Santa Filomena do Maranhão,2109759,Maranhão
2009,0.8359658559813719,Santa Filomena do Maranhão,2109759,Maranhão
2010,0.7175721230409116,Santa Filomena do Maranhão,2109759,Maranhão
2011,1.0895221795758114,Santa Filomena do Maranhão,2109759,Maranhão
2012,0.7359878892268931,Santa Filomena do Maranhão,2109759,Maranhão
2013,1.0004234056521761,Santa Filomena do Maranhão,2109759,Maranhão
2014,0.22527874264835152,Santa Filomena do Maranhão,2109759,Maranhão
2015,0.8743359608663801,Santa Filomena do Maranhão,2109759,Maranhão
2016,0.23950993614047922,Santa Filomena do Maranhão,2109759,Maranhão
2017,0.9932440759007071,Santa Filomena do Maranhão,2109759,Maranhão
2018,0.6791077926658147,Santa Filomena do Maranhão,2109759,Maranhão
2019,0.3322660957664433,Santa Filomena do Maranhão,2109759,Maranhão
2020,0.6698892106910006,Santa Filomena do Maranhão,2109759,Maranhão
2021,0.4792867798882826,Santa Filomena do Maranhão,2109759,Maranhão
2022,0.14878909564137552,Santa Filomena do Maranhão,2109759,Maranhão
2023,0.6773306907345282,Santa Filomena do Maranhão,2109759,Maranhão
2024,0.2351455617796366,Santa Filomena do Maranhão,2109759,Maranhão
2007,1270.6548030375975,Santa Helena,2109809,Maranhão
2008,8.901009240133513,Santa Helena,2109809,Maranhão
2009,1.7048860226419496,Santa Helena,2109809,Maranhão
2010,3.2743479416593573,Santa Helena,2109809,Maranhão
2011,3.5245676310698526,Santa Helena,2109809,Maranhão
2012,0.19461141569863688,Santa Helena,2109809,Maranhão
2013,2.053722894161952,Santa Helena,2109809,Maranhão
2014,1.7903955495131136,Santa Helena,2109809,Maranhão
2015,0.10120471924468895,Santa Helena,2109809,Maranhão
2016,0.8047530950239811,Santa Helena,2109809,Maranhão
2017,1.6067225075194027,Santa Helena,2109809,Maranhão
2018,0.20014390912064353,Santa Helena,2109809,Maranhão
2019,0.6383791964744457,Santa Helena,2109809,Maranhão
2020,12.146522418707095,Santa Helena,2109809,Maranhão
2021,2.285368576222006,Santa Helena,2109809,Maranhão
2022,0.08568960439270148,Santa Helena,2109809,Maranhão
2023,0,Santa Helena,2109809,Maranhão
2024,0,Santa Helena,2109809,Maranhão
2007,782.3437065261188,Santa Inês,2109908,Maranhão
2008,0,Santa Inês,2109908,Maranhão
2009,0,Santa Inês,2109908,Maranhão
2010,0,Santa Inês,2109908,Maranhão
2011,0,Santa Inês,2109908,Maranhão
2012,0,Santa Inês,2109908,Maranhão
2013,0,Santa Inês,2109908,Maranhão
2014,0,Santa Inês,2109908,Maranhão
2015,0,Santa Inês,2109908,Maranhão
2016,0,Santa Inês,2109908,Maranhão
2017,0,Santa Inês,2109908,Maranhão
2018,0,Santa Inês,2109908,Maranhão
2019,0,Santa Inês,2109908,Maranhão
2020,0,Santa Inês,2109908,Maranhão
2021,0,Santa Inês,2109908,Maranhão
2022,0,Santa Inês,2109908,Maranhão
2023,0,Santa Inês,2109908,Maranhão
2024,0,Santa Inês,2109908,Maranhão
2007,4459.160634532375,Santa Luzia,2110005,Maranhão
2008,38.09691918824874,Santa Luzia,2110005,Maranhão
2009,14.75776062657621,Santa Luzia,2110005,Maranhão
2010,4.52517635048644,Santa Luzia,2110005,Maranhão
2011,3.926575510608612,Santa Luzia,2110005,Maranhão
2012,1.4138270389325065,Santa Luzia,2110005,Maranhão
2013,0.7537197881491777,Santa Luzia,2110005,Maranhão
2014,1.2992494573931463,Santa Luzia,2110005,Maranhão
2015,1.3228007782478868,Santa Luzia,2110005,Maranhão
2016,5.113973880139399,Santa Luzia,2110005,Maranhão
2017,3.1188539548263403,Santa Luzia,2110005,Maranhão
2018,1.3275015213299541,Santa Luzia,2110005,Maranhão
2019,4.046971781987028,Santa Luzia,2110005,Maranhão
2020,6.148441719477405,Santa Luzia,2110005,Maranhão
2021,3.776368973294228,Santa Luzia,2110005,Maranhão
2022,2.434989396243867,Santa Luzia,2110005,Maranhão
2023,7.2185443127391355,Santa Luzia,2110005,Maranhão
2024,2.588544679669147,Santa Luzia,2110005,Maranhão
2007,958.0050591644923,Santa Luzia do Paruá,2110039,Maranhão
2008,0.43313163347986305,Santa Luzia do Paruá,2110039,Maranhão
2009,0.24409501730066627,Santa Luzia do Paruá,2110039,Maranhão
2010,0.3848624407377438,Santa Luzia do Paruá,2110039,Maranhão
2011,0.5417778892559711,Santa Luzia do Paruá,2110039,Maranhão
2012,0,Santa Luzia do Paruá,2110039,Maranhão
2013,0,Santa Luzia do Paruá,2110039,Maranhão
2014,0.06406954157104759,Santa Luzia do Paruá,2110039,Maranhão
2015,0,Santa Luzia do Paruá,2110039,Maranhão
2016,0,Santa Luzia do Paruá,2110039,Maranhão
2017,0.40624913052767353,Santa Luzia do Paruá,2110039,Maranhão
2018,0,Santa Luzia do Paruá,2110039,Maranhão
2019,0,Santa Luzia do Paruá,2110039,Maranhão
2020,1.4803488438296697,Santa Luzia do Paruá,2110039,Maranhão
2021,0,Santa Luzia do Paruá,2110039,Maranhão
2022,0,Santa Luzia do Paruá,2110039,Maranhão
2023,0,Santa Luzia do Paruá,2110039,Maranhão
2024,0,Santa Luzia do Paruá,2110039,Maranhão
2007,228.64722589139362,Santa Rita,2110203,Maranhão
2008,22.06822874149227,Santa Rita,2110203,Maranhão
2009,0.14924356220812374,Santa Rita,2110203,Maranhão
2010,8.781371199007323,Santa Rita,2110203,Maranhão
2011,1.6173581719764472,Santa Rita,2110203,Maranhão
2012,2.486339304418393,Santa Rita,2110203,Maranhão
2013,3.541046350575119,Santa Rita,2110203,Maranhão
2014,1.9859188434285673,Santa Rita,2110203,Maranhão
2015,2.130862699038054,Santa Rita,2110203,Maranhão
2016,2.0747055280562265,Santa Rita,2110203,Maranhão
2017,2.246024355040014,Santa Rita,2110203,Maranhão
2018,1.7736074046132897,Santa Rita,2110203,Maranhão
2019,0.9455776540883907,Santa Rita,2110203,Maranhão
2020,4.183402541223636,Santa Rita,2110203,Maranhão
2021,1.9314067952181597,Santa Rita,2110203,Maranhão
2022,2.0756898453899817,Santa Rita,2110203,Maranhão
2023,4.918274855335159,Santa Rita,2110203,Maranhão
2024,1.994568357118699,Santa Rita,2110203,Maranhão
2007,643.9008469789258,Santo Antônio dos Lopes,2110302,Maranhão
2008,6.141190844607978,Santo Antônio dos Lopes,2110302,Maranhão
2009,3.562520015448957,Santo Antônio dos Lopes,2110302,Maranhão
2010,1.697031104187717,Santo Antônio dos Lopes,2110302,Maranhão
2011,1.6849552233403298,Santo Antônio dos Lopes,2110302,Maranhão
2012,0.5919915964914875,Santo Antônio dos Lopes,2110302,Maranhão
2013,0,Santo Antônio dos Lopes,2110302,Maranhão
2014,0,Santo Antônio dos Lopes,2110302,Maranhão
2015,0.7101316205610135,Santo Antônio dos Lopes,2110302,Maranhão
2016,1.119420256878912,Santo Antônio dos Lopes,2110302,Maranhão
2017,0.6977691731603229,Santo Antônio dos Lopes,2110302,Maranhão
2018,0.11214322453399772,Santo Antônio dos Lopes,2110302,Maranhão
2019,1.0980685250897666,Santo Antônio dos Lopes,2110302,Maranhão
2020,0.13588278890179512,Santo Antônio dos Lopes,2110302,Maranhão
2021,1.3544095099116575,Santo Antônio dos Lopes,2110302,Maranhão
2022,2.6435487371281274,Santo Antônio dos Lopes,2110302,Maranhão
2023,1.4527451629417352,Santo Antônio dos Lopes,2110302,Maranhão
2024,0.28875843460963785,Santo Antônio dos Lopes,2110302,Maranhão
2007,361.26895364012756,Satubinha,2111722,Maranhão
2008,0,Satubinha,2111722,Maranhão
2009,0,Satubinha,2111722,Maranhão
2010,0,Satubinha,2111722,Maranhão
2011,0,Satubinha,2111722,Maranhão
2012,0,Satubinha,2111722,Maranhão
2013,0,Satubinha,2111722,Maranhão
2014,0,Satubinha,2111722,Maranhão
2015,0,Satubinha,2111722,Maranhão
2016,0,Satubinha,2111722,Maranhão
2017,0,Satubinha,2111722,Maranhão
2018,0,Satubinha,2111722,Maranhão
2019,0,Satubinha,2111722,Maranhão
2020,0,Satubinha,2111722,Maranhão
2021,0,Satubinha,2111722,Maranhão
2022,0,Satubinha,2111722,Maranhão
2023,0,Satubinha,2111722,Maranhão
2024,0,Satubinha,2111722,Maranhão
2007,100.71091942174684,Senador Alexandre Costa,2111748,Maranhão
2008,10.98835597276583,Senador Alexandre Costa,2111748,Maranhão
2009,3.1998506308281667,Senador Alexandre Costa,2111748,Maranhão
2010,5.366855531175534,Senador Alexandre Costa,2111748,Maranhão
2011,4.896085852075965,Senador Alexandre Costa,2111748,Maranhão
2012,4.529889964529806,Senador Alexandre Costa,2111748,Maranhão
2013,2.519986053949774,Senador Alexandre Costa,2111748,Maranhão
2014,2.1423673637311174,Senador Alexandre Costa,2111748,Maranhão
2015,0.7628472311187913,Senador Alexandre Costa,2111748,Maranhão
2016,2.1021827156098074,Senador Alexandre Costa,2111748,Maranhão
2017,1.3067740689395109,Senador Alexandre Costa,2111748,Maranhão
2018,5.343425350604895,Senador Alexandre Costa,2111748,Maranhão
2019,1.3016813961234388,Senador Alexandre Costa,2111748,Maranhão
2020,2.3672834831467866,Senador Alexandre Costa,2111748,Maranhão
2021,2.780534697146807,Senador Alexandre Costa,2111748,Maranhão
2022,1.4116211627558881,Senador Alexandre Costa,2111748,Maranhão
2023,1.2450129787175483,Senador Alexandre Costa,2111748,Maranhão
2024,2.92701612991333,Senador Alexandre Costa,2111748,Maranhão
2007,653.9469959755993,Senador La Rocque,2111763,Maranhão
2008,9.280850380059539,Senador La Rocque,2111763,Maranhão
2009,4.384861824169696,Senador La Rocque,2111763,Maranhão
2010,1.394038424317418,Senador La Rocque,2111763,Maranhão
2011,2.370947169444418,Senador La Rocque,2111763,Maranhão
2012,2.2113473412096525,Senador La Rocque,2111763,Maranhão
2013,0.4389746265545928,Senador La Rocque,2111763,Maranhão
2014,1.864953762198116,Senador La Rocque,2111763,Maranhão
2015,1.2858486649922234,Senador La Rocque,2111763,Maranhão
2016,1.9437581456046638,Senador La Rocque,2111763,Maranhão
2017,1.3100847287597326,Senador La Rocque,2111763,Maranhão
2018,0.22274919478286587,Senador La Rocque,2111763,Maranhão
2019,0.40165126426983166,Senador La Rocque,2111763,Maranhão
2020,0.5219959988397129,Senador La Rocque,2111763,Maranhão
2021,0.3799783625498291,Senador La Rocque,2111763,Maranhão
2022,0.8315575902715573,Senador La Rocque,2111763,Maranhão
2023,1.1892600455869002,Senador La Rocque,2111763,Maranhão
2024,0,Senador La Rocque,2111763,Maranhão
2007,1090.8752556131763,Serrano do Maranhão,2111789,Maranhão
2008,0.48119645025115626,Serrano do Maranhão,2111789,Maranhão
2009,0.44558088955733766,Serrano do Maranhão,2111789,Maranhão
2010,0.06943242107469588,Serrano do Maranhão,2111789,Maranhão
2011,0,Serrano do Maranhão,2111789,Maranhão
2012,0,Serrano do Maranhão,2111789,Maranhão
2013,0.17802830946355924,Serrano do Maranhão,2111789,Maranhão
2014,0.13709381728956488,Serrano do Maranhão,2111789,Maranhão
2015,0.0704300204809936,Serrano do Maranhão,2111789,Maranhão
2016,0,Serrano do Maranhão,2111789,Maranhão
2017,0,Serrano do Maranhão,2111789,Maranhão
2018,0.08226760663348179,Serrano do Maranhão,2111789,Maranhão
2019,0,Serrano do Maranhão,2111789,Maranhão
2020,0,Serrano do Maranhão,2111789,Maranhão
2021,0,Serrano do Maranhão,2111789,Maranhão
2022,0,Serrano do Maranhão,2111789,Maranhão
2023,0,Serrano do Maranhão,2111789,Maranhão
2024,0,Serrano do Maranhão,2111789,Maranhão
2007,0,Sucupira do Norte,2111904,Maranhão
2008,0,Sucupira do Norte,2111904,Maranhão
2009,0,Sucupira do Norte,2111904,Maranhão
2010,0,Sucupira do Norte,2111904,Maranhão
2011,0,Sucupira do Norte,2111904,Maranhão
2012,0,Sucupira do Norte,2111904,Maranhão
2013,0,Sucupira do Norte,2111904,Maranhão
2014,0,Sucupira do Norte,2111904,Maranhão
2015,0,Sucupira do Norte,2111904,Maranhão
2016,0,Sucupira do Norte,2111904,Maranhão
2017,0,Sucupira do Norte,2111904,Maranhão
2018,0,Sucupira do Norte,2111904,Maranhão
2019,0,Sucupira do Norte,2111904,Maranhão
2020,0,Sucupira do Norte,2111904,Maranhão
2021,0,Sucupira do Norte,2111904,Maranhão
2022,0,Sucupira do Norte,2111904,Maranhão
2023,0,Sucupira do Norte,2111904,Maranhão
2024,0,Sucupira do Norte,2111904,Maranhão
2007,356.90256289967823,São Bento,2110500,Maranhão
2008,0,São Bento,2110500,Maranhão
2009,0,São Bento,2110500,Maranhão
2010,0,São Bento,2110500,Maranhão
2011,0,São Bento,2110500,Maranhão
2012,0,São Bento,2110500,Maranhão
2013,0,São Bento,2110500,Maranhão
2014,0,São Bento,2110500,Maranhão
2015,0,São Bento,2110500,Maranhão
2016,0,São Bento,2110500,Maranhão
2017,0,São Bento,2110500,Maranhão
2018,0,São Bento,2110500,Maranhão
2019,0,São Bento,2110500,Maranhão
2020,0.09535189564826688,São Bento,2110500,Maranhão
2021,0,São Bento,2110500,Maranhão
2022,0,São Bento,2110500,Maranhão
2023,0,São Bento,2110500,Maranhão
2024,0,São Bento,2110500,Maranhão
2007,0,São Domingos do Azeitão,2110658,Maranhão
2008,0,São Domingos do Azeitão,2110658,Maranhão
2009,0,São Domingos do Azeitão,2110658,Maranhão
2010,0,São Domingos do Azeitão,2110658,Maranhão
2011,0,São Domingos do Azeitão,2110658,Maranhão
2012,0,São Domingos do Azeitão,2110658,Maranhão
2013,0,São Domingos do Azeitão,2110658,Maranhão
2014,0,São Domingos do Azeitão,2110658,Maranhão
2015,0,São Domingos do Azeitão,2110658,Maranhão
2016,0,São Domingos do Azeitão,2110658,Maranhão
2017,0,São Domingos do Azeitão,2110658,Maranhão
2018,0,São Domingos do Azeitão,2110658,Maranhão
2019,0,São Domingos do Azeitão,2110658,Maranhão
2020,0,São Domingos do Azeitão,2110658,Maranhão
2021,0,São Domingos do Azeitão,2110658,Maranhão
2022,0,São Domingos do Azeitão,2110658,Maranhão
2023,0,São Domingos do Azeitão,2110658,Maranhão
2024,0,São Domingos do Azeitão,2110658,Maranhão
2007,716.810813494818,São Domingos do Maranhão,2110708,Maranhão
2008,32.09960108958484,São Domingos do Maranhão,2110708,Maranhão
2009,9.856081134672404,São Domingos do Maranhão,2110708,Maranhão
2010,17.513283729106057,São Domingos do Maranhão,2110708,Maranhão
2011,7.302872946575064,São Domingos do Maranhão,2110708,Maranhão
2012,19.448474212937462,São Domingos do Maranhão,2110708,Maranhão
2013,14.377647046018662,São Domingos do Maranhão,2110708,Maranhão
2014,11.129103682117078,São Domingos do Maranhão,2110708,Maranhão
2015,8.388165933073559,São Domingos do Maranhão,2110708,Maranhão
2016,6.341621813991626,São Domingos do Maranhão,2110708,Maranhão
2017,9.627490113506383,São Domingos do Maranhão,2110708,Maranhão
2018,9.087645427281052,São Domingos do Maranhão,2110708,Maranhão
2019,6.17377244054331,São Domingos do Maranhão,2110708,Maranhão
2020,5.63327614383078,São Domingos do Maranhão,2110708,Maranhão
2021,7.536445927010154,São Domingos do Maranhão,2110708,Maranhão
2022,11.597905360975671,São Domingos do Maranhão,2110708,Maranhão
2023,7.599490653661919,São Domingos do Maranhão,2110708,Maranhão
2024,4.428170659459459,São Domingos do Maranhão,2110708,Maranhão
2007,706.0707473175945,São Francisco do Brejão,2110856,Maranhão
2008,2.336503317954753,São Francisco do Brejão,2110856,Maranhão
2009,1.503700191085143,São Francisco do Brejão,2110856,Maranhão
2010,0.34612919988774893,São Francisco do Brejão,2110856,Maranhão
2011,1.1483833744860688,São Francisco do Brejão,2110856,Maranhão
2012,0.5985986317802476,São Francisco do Brejão,2110856,Maranhão
2013,0,São Francisco do Brejão,2110856,Maranhão
2014,1.0744247182531932,São Francisco do Brejão,2110856,Maranhão
2015,0.8825895469290428,São Francisco do Brejão,2110856,Maranhão
2016,0.31072770153377915,São Francisco do Brejão,2110856,Maranhão
2017,0.4459522303241593,São Francisco do Brejão,2110856,Maranhão
2018,0.2563729878967651,São Francisco do Brejão,2110856,Maranhão
2019,0.304848764582659,São Francisco do Brejão,2110856,Maranhão
2020,0.7153993243445004,São Francisco do Brejão,2110856,Maranhão
2021,0.5435629891176151,São Francisco do Brejão,2110856,Maranhão
2022,0.303217620911243,São Francisco do Brejão,2110856,Maranhão
2023,0.19224771001048596,São Francisco do Brejão,2110856,Maranhão
2024,0,São Francisco do Brejão,2110856,Maranhão
2007,0,São Félix de Balsas,2110807,Maranhão
2008,0,São Félix de Balsas,2110807,Maranhão
2009,0,São Félix de Balsas,2110807,Maranhão
2010,0,São Félix de Balsas,2110807,Maranhão
2011,0,São Félix de Balsas,2110807,Maranhão
2012,0,São Félix de Balsas,2110807,Maranhão
2013,0,São Félix de Balsas,2110807,Maranhão
